Rk,Player,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,school,player_link,player_id,season
3,Brendon Kay,1,3,6,50,20,3.3,3.3,0,0,78,cincinnati,/cfb/players/brendon-kay-1,brendon-kay-1,2010
1,Zach Collaros,10,166,272,61,1940,7.1,6.6,15,10,131.8,cincinnati,/cfb/players/zach-collaros-1,zach-collaros-1,2011
2,Munchie Legaux,11,55,116,47.4,749,6.5,5.8,5,4,109,cincinnati,/cfb/players/munchie-legaux-1,munchie-legaux-1,2011
3,Jordan Luallen,7,2,4,50,10,2.5,2.5,0,0,71,cincinnati,/cfb/players/jordan-luallen-1,jordan-luallen-1,2011
1,Munchie Legaux,11,120,230,52.2,1716,7.5,6.8,13,9,125.7,cincinnati,/cfb/players/munchie-legaux-1,munchie-legaux-1,2012
2,Brendon Kay,11,87,138,63,1298,9.4,10.2,10,2,163.1,cincinnati,/cfb/players/brendon-kay-1,brendon-kay-1,2012
3,Travis Kelce,13,1,1,100,39,39,59,1,0,757.6,cincinnati,/cfb/players/travis-kelce-1,travis-kelce-1,2012
4,George Winn,13,1,1,100,37,37,57,1,0,740.8,cincinnati,/cfb/players/george-winn-1,george-winn-1,2012
5,Jordan Luallen,9,1,1,100,14,14,14,0,0,217.6,cincinnati,/cfb/players/jordan-luallen-1,jordan-luallen-1,2012
1,Brendon Kay,13,262,395,66.3,3302,8.4,8.1,22,12,148.9,cincinnati,/cfb/players/brendon-kay-1,brendon-kay-1,2013
2,Munchie Legaux,2,30,51,58.8,382,7.5,5.6,2,3,122.9,cincinnati,/cfb/players/munchie-legaux-1,munchie-legaux-1,2013
3,Jordan Luallen,8,8,11,72.7,149,13.5,13.1,2,1,228.3,cincinnati,/cfb/players/jordan-luallen-1,jordan-luallen-1,2013
4,Bennie Coney,3,6,7,85.7,84,12,8.4,1,1,205.1,cincinnati,/cfb/players/bennie-coney-1,bennie-coney-1,2013
5,Shaq Washington,13,3,3,100,40,13.3,20,1,0,322,cincinnati,/cfb/players/shaq-washington-1,shaq-washington-1,2013
6,Michael Colosimo,1,2,2,100,10,5,5,0,0,142,cincinnati,/cfb/players/michael-colosimo-1,michael-colosimo-1,2013
1,Gunner Kiel,13,233,390,59.7,3254,8.3,8.4,31,13,149.4,cincinnati,/cfb/players/gunner-kiel-1,gunner-kiel-1,2014
2,Munchie Legaux,7,53,80,66.3,574,7.2,7.4,3,1,136.4,cincinnati,/cfb/players/munchie-legaux-1,munchie-legaux-1,2014
3,Michael Colosimo,3,5,13,38.5,78,6,7.5,1,0,114.2,cincinnati,/cfb/players/michael-colosimo-1,michael-colosimo-1,2014
4,Jarred Evans,4,2,5,40,10,2,2,0,0,56.8,cincinnati,/cfb/players/jarred-evans-1,jarred-evans-1,2014
5,Shaq Washington,13,1,2,50,31,15.5,15.5,0,0,180.2,cincinnati,/cfb/players/shaq-washington-1,shaq-washington-1,2014
1,Gunner Kiel,10,206,316,65.2,2777,8.8,8.4,19,11,151.9,cincinnati,/cfb/players/gunner-kiel-1,gunner-kiel-1,2015
2,Hayden Moore,8,133,225,59.1,1885,8.4,7,9,11,132.9,cincinnati,/cfb/players/hayden-moore-1,hayden-moore-1,2015
3,Luke Wright,2,1,3,33.3,16,5.3,5.3,0,0,78.1,cincinnati,/cfb/players/luke-wright-1,luke-wright-1,2015
4,Max Morrison,13,0,2,0,0,0,0,0,0,0,cincinnati,/cfb/players/max-morrison-1,max-morrison-1,2015
5,Tion Green,13,1,1,100,1,1,21,1,0,438.4,cincinnati,/cfb/players/tion-green-1,tion-green-1,2015
1,Hayden Moore,7,146,255,57.3,1744,6.8,6.5,11,7,123.4,cincinnati,/cfb/players/hayden-moore-1,hayden-moore-1,2016
2,Gunner Kiel,5,66,127,52,804,6.3,6.6,6,2,117.6,cincinnati,/cfb/players/gunner-kiel-1,gunner-kiel-1,2016
3,Ross Trail,4,46,70,65.7,494,7.1,3.5,1,6,112.6,cincinnati,/cfb/players/ross-trail-1,ross-trail-1,2016
4,Tyler Cogswell,3,1,1,100,29,29,49,1,0,673.6,cincinnati,/cfb/players/tyler-cogswell-1,tyler-cogswell-1,2016
1,Hayden Moore,12,239,424,56.4,2562,6,6,20,9,118.4,cincinnati,/cfb/players/hayden-moore-1,hayden-moore-1,2017
2,Ross Trail,1,5,9,55.6,31,3.4,3.4,0,0,84.5,cincinnati,/cfb/players/ross-trail-1,ross-trail-1,2017
3,Mike Boone,10,1,1,100,4,4,4,0,0,133.6,cincinnati,/cfb/players/mike-boone-2,mike-boone-2,2017
1,Desmond Ridder,13,194,311,62.4,2445,7.9,8.4,20,5,146.4,cincinnati,/cfb/players/desmond-ridder-1,desmond-ridder-1,2018
2,Hayden Moore,6,27,51,52.9,327,6.4,6.3,2,1,115.8,cincinnati,/cfb/players/hayden-moore-1,hayden-moore-1,2018
3,Ben Bryant,1,6,8,75,75,9.4,3.8,0,1,128.8,cincinnati,/cfb/players/ben-bryant-1,ben-bryant-1,2018
4,Jake Sopko,1,0,1,0,0,0,0,0,0,0,cincinnati,/cfb/players/jake-sopko-1,jake-sopko-1,2018
1,Desmond Ridder,13,179,325,55.1,2164,6.7,6.5,18,9,123.7,cincinnati,/cfb/players/desmond-ridder-1,desmond-ridder-1,2019
2,Ben Bryant,5,29,51,56.9,388,7.6,6.2,1,2,119.4,cincinnati,/cfb/players/ben-bryant-1,ben-bryant-1,2019
1,Desmond Ridder,10,186,281,66.2,2296,8.2,8.6,19,6,152.9,cincinnati,/cfb/players/desmond-ridder-1,desmond-ridder-1,2020
2,Ben Bryant,5,11,14,78.6,90,6.4,7.9,1,0,156.1,cincinnati,/cfb/players/ben-bryant-1,ben-bryant-1,2020
1,Desmond Ridder,14,251,387,64.9,3334,8.6,9.2,30,8,158.7,cincinnati,/cfb/players/desmond-ridder-1,desmond-ridder-1,2021
2,Evan Prater,5,5,11,45.5,38,3.5,3,2,1,116.3,cincinnati,/cfb/players/evan-prater-1,evan-prater-1,2021
3,Jordan Jones,3,1,1,100,5,5,25,1,0,472,cincinnati,/cfb/players/jordan-jones-1,jordan-jones-1,2021
1,Ben Bryant,11,213,348,61.2,2732,7.9,8.2,21,7,143,cincinnati,/cfb/players/ben-bryant-1,ben-bryant-1,2022
2,Evan Prater,9,35,66,53,423,6.4,6,1,1,108.8,cincinnati,/cfb/players/evan-prater-1,evan-prater-1,2022
1,Lowndes Shingler,10,61,145,42.1,790,5.4,3.1,1,8,79.1,clemson,/cfb/players/lowndes-shingler-1,lowndes-shingler-1,1960
2,Joe Anderson,10,17,35,48.6,255,7.3,5.3,1,2,107.8,clemson,/cfb/players/joe-anderson-2,joe-anderson-2,1960
3,Johnnie Mac Goff,10,2,5,40,51,10.2,14.2,1,0,191.7,clemson,/cfb/players/johnnie-mac-goff-1,johnnie-mac-goff-1,1960
4,Don Heilig,10,1,4,25,20,5,5,0,0,67,clemson,/cfb/players/don-heilig-1,don-heilig-1,1960
1,Joe Anderson,10,43,104,41.3,531,5.1,3.3,2,5,81,clemson,/cfb/players/joe-anderson-2,joe-anderson-2,1961
2,Jim Parker,10,46,98,46.9,736,7.5,4.4,5,9,108.5,clemson,/cfb/players/jim-parker-1,jim-parker-1,1961
3,Tommy Black,10,2,5,40,25,5,5,0,0,82,clemson,/cfb/players/tommy-black-1,tommy-black-1,1961
1,Jim Parker,10,30,67,44.8,431,6.4,1.7,0,7,77.9,clemson,/cfb/players/jim-parker-1,jim-parker-1,1962
2,Joe Anderson,10,29,66,43.9,340,5.2,0,1,8,68,clemson,/cfb/players/joe-anderson-2,joe-anderson-2,1962
3,Jimmy Bell,10,4,15,26.7,72,4.8,3.1,1,1,75.7,clemson,/cfb/players/jimmy-bell-1,jimmy-bell-1,1962
4,Elmo Lam,10,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/elmo-lam-1,elmo-lam-1,1962
1,Jim Parker,10,52,117,44.4,728,6.2,3.5,2,8,88.7,clemson,/cfb/players/jim-parker-1,jim-parker-1,1963
2,Thomas Ray,10,18,45,40,383,8.5,2.4,2,7,95,clemson,/cfb/players/thomas-ray-1,thomas-ray-1,1963
3,Jimmy Bell,10,2,9,22.2,59,6.6,1.6,0,1,55.1,clemson,/cfb/players/jimmy-bell-1,jimmy-bell-1,1963
4,Gary Rankin,10,1,5,20,10,2,2,0,0,36.8,clemson,/cfb/players/gary-rankin-1,gary-rankin-1,1963
1,Thomas Ray,10,21,59,35.6,253,4.3,0.8,1,5,60.3,clemson,/cfb/players/thomas-ray-1,thomas-ray-1,1964
2,Jimmy Bell,10,16,57,28.1,178,3.1,-0.1,2,5,48.3,clemson,/cfb/players/jimmy-bell-1,jimmy-bell-1,1964
3,Jim Ruffner,10,9,32,28.1,128,4,-1.6,0,4,36.7,clemson,/cfb/players/jim-ruffner-1,jim-ruffner-1,1964
4,Gary Rankin,10,0,2,0,0,0,-45,0,2,-200,clemson,/cfb/players/gary-rankin-1,gary-rankin-1,1964
5,Hal Davis,10,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/hal-davis-1,hal-davis-1,1964
1,Thomas Ray,10,74,175,42.3,1019,5.8,3.2,4,12,85,clemson,/cfb/players/thomas-ray-1,thomas-ray-1,1965
2,Jimmy Addison,10,17,33,51.5,201,6.1,2.6,1,3,94.5,clemson,/cfb/players/jimmy-addison-1,jimmy-addison-1,1965
1,Jimmy Addison,10,103,186,55.4,1491,8,5.7,10,14,125.4,clemson,/cfb/players/jimmy-addison-1,jimmy-addison-1,1966
2,Billy Ammons,10,1,8,12.5,13,1.6,-4,0,1,1.2,clemson,/cfb/players/billy-ammons-1,billy-ammons-1,1966
3,Jacky Jackson,10,1,1,100,32,32,32,0,0,368.8,clemson,/cfb/players/jacky-jackson-1,jacky-jackson-1,1966
1,Jimmy Addison,10,82,174,47.1,924,5.3,3.3,5,10,89.7,clemson,/cfb/players/jimmy-addison-1,jimmy-addison-1,1967
2,Charlie Waters,10,11,24,45.8,138,5.8,3.9,0,1,85.8,clemson,/cfb/players/charlie-waters-1,charlie-waters-1,1967
3,Billy Ammons,10,8,21,38.1,91,4.3,0,0,2,55.4,clemson,/cfb/players/billy-ammons-1,billy-ammons-1,1967
4,Tom English,NA,2,5,40,44,8.8,8.8,0,0,113.9,clemson,/cfb/players/tom-english-1,tom-english-1,1967
5,Jacky Jackson,10,2,4,50,37,9.3,9.3,0,0,127.7,clemson,/cfb/players/jacky-jackson-1,jacky-jackson-1,1967
1,Billy Ammons,10,74,162,45.7,1006,6.2,2.9,5,14,90.7,clemson,/cfb/players/billy-ammons-1,billy-ammons-1,1968
2,Charlie Waters,10,16,38,42.1,162,4.3,1.9,0,2,67.4,clemson,/cfb/players/charlie-waters-1,charlie-waters-1,1968
3,Tom English,10,6,17,35.3,111,6.5,-0.2,1,3,74.3,clemson,/cfb/players/tom-english-1,tom-english-1,1968
4,Benny Michael,10,1,1,100,12,12,12,0,0,200.8,clemson,/cfb/players/benny-michael-1,benny-michael-1,1968
5,Buddy Gore,10,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/buddy-gore-1,buddy-gore-1,1968
1,Tommy Kendrick,10,107,227,47.1,1457,6.4,3.3,10,20,98,clemson,/cfb/players/tommy-kendrick-1,tommy-kendrick-1,1969
2,Rick Gilstrap,10,24,50,48,262,5.2,2.9,1,3,86.6,clemson,/cfb/players/rick-gilstrap-1,rick-gilstrap-1,1969
3,Ray Yauger,10,1,2,50,4,2,12,1,0,231.8,clemson,/cfb/players/ray-yauger-1,ray-yauger-1,1969
4,Charlie Waters,10,1,1,100,32,32,52,1,0,698.8,clemson,/cfb/players/charlie-waters-1,charlie-waters-1,1969
5,John Shields,10,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/john-shields-1,john-shields-1,1969
1,Tommy Kendrick,11,133,267,49.8,1407,5.3,4.2,8,10,96.5,clemson,/cfb/players/tommy-kendrick-1,tommy-kendrick-1,1970
2,Rick Gilstrap,11,10,31,32.3,106,3.4,2,0,1,54.5,clemson,/cfb/players/rick-gilstrap-1,rick-gilstrap-1,1970
3,Ray Yauger,11,2,3,66.7,46,15.3,15.3,0,0,195.5,clemson,/cfb/players/ray-yauger-1,ray-yauger-1,1970
4,Don Wiggins,11,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/don-wiggins-1,don-wiggins-1,1970
1,Tommy Kendrick,11,64,152,42.1,1040,6.8,4.1,6,12,96.8,clemson,/cfb/players/tommy-kendrick-1,tommy-kendrick-1,1971
2,Ken Pengitore,11,17,37,45.9,211,5.7,4.4,2,2,100.9,clemson,/cfb/players/ken-pengitore-1,ken-pengitore-1,1971
3,Rick Gilstrap,11,0,2,0,0,0,0,0,0,0,clemson,/cfb/players/rick-gilstrap-1,rick-gilstrap-1,1971
4,Mike Mathews,11,1,1,100,12,12,12,0,0,200.8,clemson,/cfb/players/mike-mathews-2,mike-mathews-2,1971
1,Ken Pengitore,11,55,131,42,831,6.3,3.7,1,8,85.6,clemson,/cfb/players/ken-pengitore-1,ken-pengitore-1,1972
2,Mark Fellers,11,9,21,42.9,39,1.9,0.7,1,1,64.6,clemson,/cfb/players/mark-fellers-1,mark-fellers-1,1972
1,Ken Pengitore,11,82,188,43.6,1370,7.3,6.2,8,8,110.4,clemson,/cfb/players/ken-pengitore-1,ken-pengitore-1,1973
2,Mark Fellers,11,7,12,58.3,121,10.1,8,1,1,153.9,clemson,/cfb/players/mark-fellers-1,mark-fellers-1,1973
3,Lawson Holland,11,1,5,20,21,4.2,-4.8,0,1,15.3,clemson,/cfb/players/lawson-holland-1,lawson-holland-1,1973
1,Mark Fellers,11,42,92,45.7,783,8.5,8.2,10,5,142.1,clemson,/cfb/players/mark-fellers-1,mark-fellers-1,1974
2,Mike O'Cain,11,14,36,38.9,184,5.1,3.2,1,2,79.9,clemson,/cfb/players/mike-ocain-1,mike-ocain-1,1974
3,Ken Callicutt,11,3,5,60,99,19.8,27.8,2,0,358.3,clemson,/cfb/players/ken-callicutt-1,ken-callicutt-1,1974
4,Rick Weddington,NA,2,4,50,36,9,-2.3,0,1,75.6,clemson,/cfb/players/rick-weddington-1,rick-weddington-1,1974
5,Don Testerman,11,1,1,100,14,14,14,0,0,217.6,clemson,/cfb/players/don-testerman-1,don-testerman-1,1974
1,Mike O'Cain,11,48,84,57.1,697,8.3,7.2,2,3,127.6,clemson,/cfb/players/mike-ocain-1,mike-ocain-1,1975
2,Willie Jordan,11,40,73,54.8,728,10,10.7,5,1,158.4,clemson,/cfb/players/willie-jordan-1,willie-jordan-1,1975
3,Steve Fuller,11,22,46,47.8,354,7.7,5.6,2,3,113.8,clemson,/cfb/players/steve-fuller-1,steve-fuller-1,1975
4,Rick Weddington,11,1,3,33.3,19,6.3,-23.7,0,2,-46.8,clemson,/cfb/players/rick-weddington-1,rick-weddington-1,1975
5,Ken Callicutt,11,0,2,0,0,0,0,0,0,0,clemson,/cfb/players/ken-callicutt-1,ken-callicutt-1,1975
1,Steve Fuller,11,58,116,50,835,7.2,5.7,5,6,114.3,clemson,/cfb/players/steve-fuller-1,steve-fuller-1,1976
2,Mike O'Cain,11,29,61,47.5,410,6.7,4.8,3,4,107.1,clemson,/cfb/players/mike-ocain-1,mike-ocain-1,1976
1,Steve Fuller,11,96,182,52.7,1497,8.2,8.1,8,4,131.9,clemson,/cfb/players/steve-fuller-1,steve-fuller-1,1977
2,Billy Lott,11,5,8,62.5,51,6.4,8.9,1,0,157.3,clemson,/cfb/players/billy-lott-2,billy-lott-2,1977
1,Steve Fuller,12,101,187,54,1515,8.1,7.9,7,4,130.1,clemson,/cfb/players/steve-fuller-1,steve-fuller-1,1978
2,Billy Lott,12,10,16,62.5,150,9.4,9.4,0,0,141.3,clemson,/cfb/players/billy-lott-2,billy-lott-2,1978
3,Mike Gasque,4,0,2,0,0,0,-22.5,0,1,-100,clemson,/cfb/players/mike-gasque-1,mike-gasque-1,1978
1,Billy Lott,12,90,174,51.7,1184,6.8,5.5,4,7,108.4,clemson,/cfb/players/billy-lott-2,billy-lott-2,1979
2,Homer Jordan,12,3,11,27.3,28,2.5,-9.7,0,3,-5.9,clemson,/cfb/players/homer-jordan-1,homer-jordan-1,1979
3,Glenn Gallagher,12,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/glenn-gallagher-1,glenn-gallagher-1,1979
1,Homer Jordan,11,85,172,49.4,1311,7.6,6,4,8,111.8,clemson,/cfb/players/homer-jordan-1,homer-jordan-1,1980
2,Mike Gasque,8,23,49,46.9,316,6.4,1.9,0,5,80.7,clemson,/cfb/players/mike-gasque-1,mike-gasque-1,1980
3,Ike Williams,3,1,1,100,55,55,55,0,0,562,clemson,/cfb/players/ike-williams-1,ike-williams-1,1980
4,Mike Eppley,2,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/mike-eppley-1,mike-eppley-1,1980
1,Homer Jordan,12,107,196,54.6,1630,8.3,7.2,9,9,130.4,clemson,/cfb/players/homer-jordan-1,homer-jordan-1,1981
2,Mike Gasque,6,5,8,62.5,91,11.4,13.9,1,0,199.3,clemson,/cfb/players/mike-gasque-1,mike-gasque-1,1981
3,Cliff Austin,12,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/cliff-austin-1,cliff-austin-1,1981
1,Homer Jordan,11,55,100,55,674,6.7,4,2,7,104.2,clemson,/cfb/players/homer-jordan-1,homer-jordan-1,1982
2,Mike Eppley,11,37,69,53.6,450,6.5,3.6,1,5,98.7,clemson,/cfb/players/mike-eppley-1,mike-eppley-1,1982
3,Anthony Parete,11,6,9,66.7,141,15.7,20.1,2,0,271.6,clemson,/cfb/players/anthony-parete-1,anthony-parete-1,1982
1,Mike Eppley,11,99,166,59.6,1410,8.5,7.6,13,9,146,clemson,/cfb/players/mike-eppley-1,mike-eppley-1,1983
2,Anthony Parete,6,5,23,21.7,57,2.5,0.5,0,1,33.9,clemson,/cfb/players/anthony-parete-1,anthony-parete-1,1983
3,Todd Heniford,1,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/todd-heniford-1,todd-heniford-1,1983
1,Mike Eppley,11,116,213,54.5,1494,7,5.8,14,12,123.8,clemson,/cfb/players/mike-eppley-1,mike-eppley-1,1984
2,Anthony Parete,11,14,23,60.9,257,11.2,12.9,2,0,183.4,clemson,/cfb/players/anthony-parete-1,anthony-parete-1,1984
3,Randy Anderson,11,5,9,55.6,64,7.1,7.1,0,0,115.3,clemson,/cfb/players/randy-anderson-2,randy-anderson-2,1984
4,Stacey Driver,11,2,2,100,43,21.5,31.5,1,0,445.6,clemson,/cfb/players/stacey-driver-1,stacey-driver-1,1984
1,Randy Anderson,12,63,123,51.2,703,5.7,4.2,2,5,96.5,clemson,/cfb/players/randy-anderson-2,randy-anderson-2,1985
2,Rodney Williams,12,56,122,45.9,772,6.3,4.6,1,5,93.6,clemson,/cfb/players/rodney-williams-2,rodney-williams-2,1985
3,Stacey Driver,12,5,10,50,91,9.1,13.1,2,0,192.4,clemson,/cfb/players/stacey-driver-1,stacey-driver-1,1985
4,Ray Williams,12,1,2,50,29,14.5,24.5,1,0,336.8,clemson,/cfb/players/ray-williams-3,ray-williams-3,1985
1,Rodney Williams,12,98,200,49,1245,6.2,4.8,4,8,99.9,clemson,/cfb/players/rodney-williams-2,rodney-williams-2,1986
2,Randy Anderson,10,6,10,60,80,8,5.5,1,1,140.2,clemson,/cfb/players/randy-anderson-2,randy-anderson-2,1986
3,Chris Morocco,3,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/chris-morocco-1,chris-morocco-1,1986
4,Todd Schonhar,2,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/todd-schonhar-1,todd-schonhar-1,1986
1,Rodney Williams,12,101,209,48.3,1486,7.1,5.5,6,10,108,clemson,/cfb/players/rodney-williams-2,rodney-williams-2,1987
2,Chris Morocco,12,6,13,46.2,65,5,1.5,0,1,72.8,clemson,/cfb/players/chris-morocco-1,chris-morocco-1,1987
3,Randy Anderson,3,2,3,66.7,19,6.3,6.3,0,0,119.9,clemson,/cfb/players/randy-anderson-2,randy-anderson-2,1987
4,Greg Bailey,6,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/greg-bailey-2,greg-bailey-2,1987
1,Rodney Williams,12,78,186,41.9,1144,6.2,5.7,5,4,98.2,clemson,/cfb/players/rodney-williams-2,rodney-williams-2,1988
2,Chris Morocco,12,4,9,44.4,42,4.7,4.7,0,0,83.6,clemson,/cfb/players/chris-morocco-1,chris-morocco-1,1988
3,Chip Davis,12,2,2,100,109,54.5,64.5,1,0,722.8,clemson,/cfb/players/chip-davis-1,chip-davis-1,1988
4,DeChane Cameron,4,1,2,50,79,39.5,49.5,1,0,546.8,clemson,/cfb/players/dechane-cameron-1,dechane-cameron-1,1988
5,Heath Hewett,2,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/heath-hewett-1,heath-hewett-1,1988
6,Tracy Johnson,11,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/tracy-johnson-1,tracy-johnson-1,1988
1,Chris Morocco,12,79,134,59,1131,8.4,8.7,6,2,141.6,clemson,/cfb/players/chris-morocco-1,chris-morocco-1,1989
2,DeChane Cameron,12,32,48,66.7,435,9.1,7.2,0,2,134.5,clemson,/cfb/players/dechane-cameron-1,dechane-cameron-1,1989
3,Michael Carr,12,4,8,50,46,5.8,0.1,0,1,73.3,clemson,/cfb/players/michael-carr-3,michael-carr-3,1989
4,Terry Allen,12,1,2,50,66,33,43,1,0,492.2,clemson,/cfb/players/terry-allen-2,terry-allen-2,1989
5,Chip Davis,12,0,2,0,0,0,-22.5,0,1,-100,clemson,/cfb/players/chip-davis-1,chip-davis-1,1989
6,Reggie Lawrence,12,1,1,100,42,42,42,0,0,452.8,clemson,/cfb/players/reggie-lawrence-1,reggie-lawrence-1,1989
1,DeChane Cameron,12,98,194,50.5,1185,6.1,5.7,7,5,108.6,clemson,/cfb/players/dechane-cameron-1,dechane-cameron-1,1990
2,Richard Moncrief,8,8,20,40,123,6.2,6.2,0,0,91.7,clemson,/cfb/players/richard-moncrief-1,richard-moncrief-1,1990
3,Jimmy McLees,12,1,1,100,1,1,1,0,0,108.4,clemson,/cfb/players/jimmy-mclees-1,jimmy-mclees-1,1990
1,DeChane Cameron,12,126,226,55.8,1601,7.1,5.9,5,8,115.5,clemson,/cfb/players/dechane-cameron-1,dechane-cameron-1,1991
2,Richard Moncrief,11,14,32,43.8,216,6.8,5.8,3,2,118.9,clemson,/cfb/players/richard-moncrief-1,richard-moncrief-1,1991
3,Jimmy McLees,12,0,2,0,0,0,-22.5,0,1,-100,clemson,/cfb/players/jimmy-mclees-1,jimmy-mclees-1,1991
1,Patrick Sapp,6,60,144,41.7,750,5.2,4.7,3,3,88.1,clemson,/cfb/players/patrick-sapp-1,patrick-sapp-1,1992
2,Richard Moncrief,8,32,77,41.6,338,4.4,3.5,1,2,77.5,clemson,/cfb/players/richard-moncrief-1,richard-moncrief-1,1992
3,Louis Solomon,3,11,23,47.8,138,6,6,0,0,98.2,clemson,/cfb/players/louis-solomon-1,louis-solomon-1,1992
1,Patrick Sapp,12,66,133,49.6,1084,8.2,7.4,4,4,122,clemson,/cfb/players/patrick-sapp-1,patrick-sapp-1,1993
2,Dexter McCleon,12,12,26,46.2,211,8.1,0.2,1,5,88.6,clemson,/cfb/players/dexter-mccleon-1,dexter-mccleon-1,1993
3,Richard Moncrief,12,10,21,47.6,175,8.3,9.3,1,0,133.3,clemson,/cfb/players/richard-moncrief-1,richard-moncrief-1,1993
4,Louis Solomon,12,11,21,52.4,114,5.4,4.2,1,1,104.2,clemson,/cfb/players/louis-solomon-1,louis-solomon-1,1993
5,Travis Harvey,12,1,1,100,13,13,13,0,0,209.2,clemson,/cfb/players/travis-harvey-1,travis-harvey-1,1993
1,Nealon Greene,6,51,94,54.3,524,5.6,5.3,1,1,102.5,clemson,/cfb/players/nealon-greene-1,nealon-greene-1,1994
2,Patrick Sapp,7,39,88,44.3,444,5,4,2,3,87.4,clemson,/cfb/players/patrick-sapp-1,patrick-sapp-1,1994
3,Louis Solomon,8,16,42,38.1,115,2.7,-3.2,1,6,40.4,clemson,/cfb/players/louis-solomon-1,louis-solomon-1,1994
4,Antwuan Wyatt,10,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/antwuan-wyatt-1,antwuan-wyatt-1,1994
1,Nealon Greene,12,116,202,57.4,1537,7.6,6.8,10,8,129.8,clemson,/cfb/players/nealon-greene-1,nealon-greene-1,1995
2,Louis Solomon,12,6,12,50,74,6.2,7.8,1,0,129.3,clemson,/cfb/players/louis-solomon-1,louis-solomon-1,1995
3,Antwuan Wyatt,12,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/antwuan-wyatt-1,antwuan-wyatt-1,1995
1,Nealon Greene,12,111,219,50.7,1446,6.6,5.7,8,8,110.9,clemson,/cfb/players/nealon-greene-1,nealon-greene-1,1996
2,Billy Luckie,5,14,23,60.9,184,8,8,0,0,128.1,clemson,/cfb/players/billy-luckie-1,billy-luckie-1,1996
3,Brandon Streeter,3,1,2,50,3,1.5,-21,0,1,-37.4,clemson,/cfb/players/brandon-streeter-1,brandon-streeter-1,1996
1,Nealon Greene,12,180,290,62.1,2212,7.6,7.3,16,9,138.1,clemson,/cfb/players/nealon-greene-1,nealon-greene-1,1997
2,Brandon Streeter,4,8,21,38.1,87,4.1,-0.1,0,2,53.8,clemson,/cfb/players/brandon-streeter-1,brandon-streeter-1,1997
1,Brandon Streeter,11,150,282,53.2,1948,6.9,5.6,13,14,116.5,clemson,/cfb/players/brandon-streeter-1,brandon-streeter-1,1998
2,Woodrow Dantzler,5,8,17,47.1,82,4.8,4.8,0,0,87.6,clemson,/cfb/players/woodrow-dantzler-1,woodrow-dantzler-1,1998
1,Brandon Streeter,8,135,214,63.1,1466,6.9,5.3,4,9,118.4,clemson,/cfb/players/brandon-streeter-1,brandon-streeter-1,1999
2,Woodrow Dantzler,10,112,201,55.7,1506,7.5,7,9,6,127.5,clemson,/cfb/players/woodrow-dantzler-1,woodrow-dantzler-1,1999
3,Rod Gardner,12,2,2,100,15,7.5,7.5,0,0,163,clemson,/cfb/players/rod-gardner-1,rod-gardner-1,1999
4,Ryan Romano,12,1,1,100,23,23,23,0,0,293.2,clemson,/cfb/players/ryan-romano-1,ryan-romano-1,1999
5,Tony Lazzara,12,1,1,100,9,9,29,1,0,505.6,clemson,/cfb/players/tony-lazzara-1,tony-lazzara-1,1999
6,Tucker Hamrick,12,1,1,100,0,0,0,0,0,100,clemson,/cfb/players/tucker-hamrick-1,tucker-hamrick-1,1999
1,Woodrow Dantzler,11,122,212,57.5,1691,8,7.6,10,6,134.5,clemson,/cfb/players/woodrow-dantzler-1,woodrow-dantzler-1,2000
2,Willie Simmons,8,36,80,45,616,7.7,8.3,7,2,133.6,clemson,/cfb/players/willie-simmons-1,willie-simmons-1,2000
3,Tony Lazzara,11,1,1,100,4,4,4,0,0,133.6,clemson,/cfb/players/tony-lazzara-1,tony-lazzara-1,2000
4,Rod Gardner,11,0,1,0,0,0,0,0,0,0,clemson,/cfb/players/rod-gardner-1,rod-gardner-1,2000
5,Travis Zachery,11,0,1,0,0,0,-45,0,1,-200,clemson,/cfb/players/travis-zachery-1,travis-zachery-1,2000
1,Woodrow Dantzler,11,188,311,60.5,2360,7.6,7.1,17,11,135.2,clemson,/cfb/players/woodrow-dantzler-1,woodrow-dantzler-1,2001
2,Willie Simmons,4,19,51,37.3,235,4.6,2.4,1,3,70.7,clemson,/cfb/players/willie-simmons-1,willie-simmons-1,2001
3,Matt Schell,1,3,3,100,14,4.7,4.7,0,0,139.2,clemson,/cfb/players/matt-schell-1,matt-schell-1,2001
