rk,player,g,att,yds,avg,td,rec,yds_2,avg_2,td_2,plays,yds_3,avg_3,td_3,school,player_link,player_id,season
19,Craig Cofer,12,,,,,3,17,5.7,0,3,17,5.7,0,hawaii,/cfb/players/craig-cofer-1,craig-cofer-1,2012
20,Justin Clapp,3,,,,,2,22,11.0,0,2,22,11.0,0,hawaii,/cfb/players/justin-clapp-1,justin-clapp-1,2012
21,Corey Paclebar,6,,,,,2,13,6.5,0,2,13,6.5,0,hawaii,/cfb/players/corey-paclebar-1,corey-paclebar-1,2012
22,Justin Vele,11,,,,,2,4,2.0,0,2,4,2.0,0,hawaii,/cfb/players/justin-vele-1,justin-vele-1,2012
23,Harold Moleni,11,,,,,1,16,16.0,0,1,16,16.0,0,hawaii,/cfb/players/harold-moleni-1,harold-moleni-1,2012
24,Jared Leaf,12,,,,,1,5,5.0,0,1,5,5.0,0,hawaii,/cfb/players/jared-leaf-1,jared-leaf-1,2012
1,Joey Iosefa,5,126,590,4.7,5,10,87,8.7,1,136,677,5.0,6,hawaii,/cfb/players/joey-iosefa-1,joey-iosefa-1,2013
2,Steven Lakalaka,11,113,468,4.1,4,13,85,6.5,0,126,553,4.4,4,hawaii,/cfb/players/steven-lakalaka-1,steven-lakalaka-1,2013
3,Sean Schroeder,11,53,-51,-1.0,2,,5,,,53,-46,-0.9,2,hawaii,/cfb/players/sean-schroeder-1,sean-schroeder-1,2013
4,Diocemy Saint Juste,12,50,214,4.3,0,2,7,3.5,0,52,221,4.3,0,hawaii,/cfb/players/diocemy-saint-juste-1,diocemy-saint-juste-1,2013
5,Ikaika Woolsey,6,26,73,2.8,0,1,2,2.0,0,27,75,2.8,0,hawaii,/cfb/players/ikaika-woolsey-1,ikaika-woolsey-1,2013
6,Taylor Graham,6,21,-32,-1.5,0,,,,,21,-32,-1.5,0,hawaii,/cfb/players/taylor-graham-1,taylor-graham-1,2013
7,Aofaga Wily,2,12,23,1.9,0,1,9,9.0,0,13,32,2.5,0,hawaii,/cfb/players/aofaga-wily-1,aofaga-wily-1,2013
8,Marcus Langkilde,6,9,13,1.4,0,13,85,6.5,2,22,98,4.5,2,hawaii,/cfb/players/marcus-langkilde-1,marcus-langkilde-1,2013
9,Kwamane Bowens,7,5,55,11.0,0,,,,,5,55,11.0,0,hawaii,/cfb/players/kwamane-bowens-1,kwamane-bowens-1,2013
10,Chris Gant,12,5,14,2.8,1,59,973,16.5,9,64,987,15.4,10,hawaii,/cfb/players/chris-gant-1,chris-gant-1,2013
11,Bubba Poueu-Luna,5,2,18,9.0,0,4,62,15.5,0,6,80,13.3,0,hawaii,/cfb/players/bubba-poueu-luna-1,bubba-poueu-luna-1,2013
12,Jeremy Higgins,1,2,-18,-9.0,0,,,,,2,-18,-9.0,0,hawaii,/cfb/players/jeremy-higgins-1,jeremy-higgins-1,2013
13,Vasquez Haynes,8,1,19,19.0,0,29,354,12.2,3,30,373,12.4,3,hawaii,/cfb/players/vasquez-haynes-1,vasquez-haynes-1,2013
14,Samson Anguay HS,4,1,5,5.0,0,3,18,6.0,0,4,23,5.8,0,hawaii,/cfb/players/samson-anguayhs-1,samson-anguayhs-1,2013
15,Scott Harding,12,,,,,56,631,11.3,1,56,631,11.3,1,hawaii,/cfb/players/scott-harding-1,scott-harding-1,2013
16,Clark Evans,11,,,,,40,373,9.3,4,40,373,9.3,4,hawaii,/cfb/players/clark-evans-1,clark-evans-1,2013
17,Billy Ray Stutzmann,8,,,,,22,358,16.3,4,22,358,16.3,4,hawaii,/cfb/players/billy-ray-stutzmann-1,billy-ray-stutzmann-1,2013
18,Keith Kirkwood,7,,,,,12,250,20.8,4,12,250,20.8,4,hawaii,/cfb/players/keith-kirkwood-1,keith-kirkwood-1,2013
19,Donnie King Jr.,8,,,,,11,118,10.7,1,11,118,10.7,1,hawaii,/cfb/players/donnie-king-jr-1,donnie-king-jr-1,2013
20,Marcus Kemp,7,,,,,11,110,10.0,0,11,110,10.0,0,hawaii,/cfb/players/marcus-kemp-1,marcus-kemp-1,2013
21,Harold Moleni,6,,,,,7,71,10.1,2,7,71,10.1,2,hawaii,/cfb/players/harold-moleni-1,harold-moleni-1,2013
22,Jordan Pu'U-Robinson,2,,,,,2,19,9.5,0,2,19,9.5,0,hawaii,/cfb/players/jordan-puu-robinson-2,jordan-puu-robinson-2,2013
1,Steven Lakalaka,10,159,646,4.1,2,7,53,7.6,0,166,699,4.2,2,hawaii,/cfb/players/steven-lakalaka-1,steven-lakalaka-1,2014
2,Joey Iosefa,6,151,617,4.1,8,11,76,6.9,0,162,693,4.3,8,hawaii,/cfb/players/joey-iosefa-1,joey-iosefa-1,2014
3,Ikaika Woolsey,13,110,203,1.8,1,,,,,110,203,1.8,1,hawaii,/cfb/players/ikaika-woolsey-1,ikaika-woolsey-1,2014
4,Diocemy Saint Juste,13,73,372,5.1,3,1,-1,-1.0,0,74,371,5.0,3,hawaii,/cfb/players/diocemy-saint-juste-1,diocemy-saint-juste-1,2014
5,Pereese Joas,4,7,67,9.6,0,,,,,7,67,9.6,0,hawaii,/cfb/players/pereese-joas-1,pereese-joas-1,2014
6,Keelan Ewaliko,12,7,47,6.7,1,6,141,23.5,0,13,188,14.5,1,hawaii,/cfb/players/keelan-ewaliko-1,keelan-ewaliko-1,2014
7,Justin Vele,9,3,11,3.7,0,13,90,6.9,1,16,101,6.3,1,hawaii,/cfb/players/justin-vele-1,justin-vele-1,2014
8,Dominique Small,1,3,7,2.3,0,,,,,3,7,2.3,0,hawaii,/cfb/players/dominique-small-1,dominique-small-1,2014
9,Taylor Graham,2,2,-5,-2.5,0,,,,,2,-5,-2.5,0,hawaii,/cfb/players/taylor-graham-1,taylor-graham-1,2014
10,Jeremy Higgins,2,2,-12,-6.0,0,,,,,2,-12,-6.0,0,hawaii,/cfb/players/jeremy-higgins-1,jeremy-higgins-1,2014
11,Quinton Pedroza,11,1,9,9.0,0,59,674,11.4,3,60,683,11.4,3,hawaii,/cfb/players/quinton-pedroza-2,quinton-pedroza-2,2014
12,Daniel Lewis Jr,9,1,3,3.0,0,,,,,1,3,3.0,0,hawaii,/cfb/players/daniel-lewis-jr-1,daniel-lewis-jr-1,2014
13,Marcus Kemp,12,,,,,56,797,14.2,3,56,797,14.2,3,hawaii,/cfb/players/marcus-kemp-1,marcus-kemp-1,2014
14,Scott Harding,13,,,,,34,457,13.4,3,34,457,13.4,3,hawaii,/cfb/players/scott-harding-1,scott-harding-1,2014
15,Donnie King Jr.,6,,,,,14,199,14.2,2,14,199,14.2,2,hawaii,/cfb/players/donnie-king-jr-1,donnie-king-jr-1,2014
16,Ammon Barker,8,,,,,10,162,16.2,0,10,162,16.2,0,hawaii,/cfb/players/ammon-barker-1,ammon-barker-1,2014
17,Harold Moleni,6,,,,,10,74,7.4,3,10,74,7.4,3,hawaii,/cfb/players/harold-moleni-1,harold-moleni-1,2014
18,Jordan Pu'U-Robinson,4,,,,,7,50,7.1,0,7,50,7.1,0,hawaii,/cfb/players/jordan-puu-robinson-2,jordan-puu-robinson-2,2014
19,Metuisela 'Unga,1,,,,,1,21,21.0,0,1,21,21.0,0,hawaii,/cfb/players/metuisela-unga-1,metuisela-unga-1,2014
20,Leo Koloamatangi,1,,,,,1,1,1.0,0,1,1,1.0,0,hawaii,/cfb/players/leo-koloamatangi-1,leo-koloamatangi-1,2014
21,T.J. Taimatuia,13,,,,,1,0,0.0,0,1,0,0.0,0,hawaii,/cfb/players/tj-taimatuia-1,tj-taimatuia-1,2014
1,Paul Harris,12,198,1143,5.8,6,14,151,10.8,0,212,1294,6.1,6,hawaii,/cfb/players/paul-harris-3,paul-harris-3,2015
2,Melvin Davis,8,58,218,3.8,6,2,33,16.5,0,60,251,4.2,6,hawaii,/cfb/players/melvin-davis-2,melvin-davis-2,2015
3,Steven Lakalaka,6,47,176,3.7,0,4,14,3.5,0,51,190,3.7,0,hawaii,/cfb/players/steven-lakalaka-1,steven-lakalaka-1,2015
4,Ikaika Woolsey,10,47,84,1.8,2,,,,,47,84,1.8,2,hawaii,/cfb/players/ikaika-woolsey-1,ikaika-woolsey-1,2015
5,Max Wittek,9,38,-89,-2.3,1,,,,,38,-89,-2.3,1,hawaii,/cfb/players/max-wittek-1,max-wittek-1,2015
6,Ryan Tuiasoa,7,18,79,4.4,0,1,10,10.0,0,19,89,4.7,0,hawaii,/cfb/players/ryan-tuiasoa-1,ryan-tuiasoa-1,2015
7,Justin Vele,2,4,8,2.0,0,1,0,0.0,0,5,8,1.6,0,hawaii,/cfb/players/justin-vele-1,justin-vele-1,2015
8,Quinton Pedroza,6,3,19,6.3,0,23,294,12.8,1,26,313,12.0,1,hawaii,/cfb/players/quinton-pedroza-2,quinton-pedroza-2,2015
9,Pereese Joas,5,2,2,1.0,0,,,,,2,2,1.0,0,hawaii,/cfb/players/pereese-joas-1,pereese-joas-1,2015
10,Penitito Faalologo,12,1,4,4.0,0,,,,,1,4,4.0,0,hawaii,/cfb/players/penitito-faalologo-1,penitito-faalologo-1,2015
11,Dylan Collie,11,1,0,0.0,0,29,342,11.8,1,30,342,11.4,1,hawaii,/cfb/players/dylan-collie-1,dylan-collie-1,2015
12,Marcus Kemp,12,,,,,36,563,15.6,2,36,563,15.6,2,hawaii,/cfb/players/marcus-kemp-1,marcus-kemp-1,2015
13,Devan Stubblefield,10,,,,,30,351,11.7,4,30,351,11.7,4,hawaii,/cfb/players/devan-stubblefield-1,devan-stubblefield-1,2015
14,Isaiah Bernard,8,,,,,21,219,10.4,1,21,219,10.4,1,hawaii,/cfb/players/isaiah-bernard-1,isaiah-bernard-1,2015
15,Makoa Camanse-Stevens,8,,,,,13,191,14.7,2,13,191,14.7,2,hawaii,/cfb/players/makoa-camanse-stevens-1,makoa-camanse-stevens-1,2015
16,Metuisela 'Unga,8,,,,,11,170,15.5,0,11,170,15.5,0,hawaii,/cfb/players/metuisela-unga-1,metuisela-unga-1,2015
17,Dakota Torres,5,,,,,11,98,8.9,0,11,98,8.9,0,hawaii,/cfb/players/dakota-torres-1,dakota-torres-1,2015
18,Harold Moleni,3,,,,,3,31,10.3,1,3,31,10.3,1,hawaii,/cfb/players/harold-moleni-1,harold-moleni-1,2015
19,Simon Poti,11,,,,,1,19,19.0,0,1,19,19.0,0,hawaii,/cfb/players/simon-poti-1,simon-poti-1,2015
20,Davasyia Hagger,1,,,,,1,13,13.0,0,1,13,13.0,0,hawaii,/cfb/players/davasyia-hagger-1,davasyia-hagger-1,2015
21,Vasquez Haynes,3,,,,,1,2,2.0,0,1,2,2.0,0,hawaii,/cfb/players/vasquez-haynes-1,vasquez-haynes-1,2015
1,Diocemy Saint Juste,12,165,1006,6.1,3,8,56,7.0,1,173,1062,6.1,4,hawaii,/cfb/players/diocemy-saint-juste-1,diocemy-saint-juste-1,2016
2,Steven Lakalaka,14,102,416,4.1,13,3,14,4.7,0,105,430,4.1,13,hawaii,/cfb/players/steven-lakalaka-1,steven-lakalaka-1,2016
3,Dru Brown,13,88,306,3.5,4,,,,,88,306,3.5,4,hawaii,/cfb/players/dru-brown-1,dru-brown-1,2016
4,Paul Harris,14,81,568,7.0,2,4,17,4.3,0,85,585,6.9,2,hawaii,/cfb/players/paul-harris-3,paul-harris-3,2016
5,Ikaika Woolsey,6,20,22,1.1,1,,,,,20,22,1.1,1,hawaii,/cfb/players/ikaika-woolsey-1,ikaika-woolsey-1,2016
6,John Ursua,14,4,8,2.0,1,53,652,12.3,3,57,660,11.6,4,hawaii,/cfb/players/john-ursua-1,john-ursua-1,2016
7,Aaron Zwahlen,1,2,0,0.0,0,,,,,2,0,0.0,0,hawaii,/cfb/players/aaron-zwahlen-1,aaron-zwahlen-1,2016
8,Ben Scruton,5,1,14,14.0,0,,,,,1,14,14.0,0,hawaii,/cfb/players/ben-scruton-1,ben-scruton-1,2016
9,Dylan Collie,12,1,9,9.0,0,33,322,9.8,4,34,331,9.7,4,hawaii,/cfb/players/dylan-collie-1,dylan-collie-1,2016
10,Kaiwi Chung,1,1,1,1.0,1,,,,,1,1,1.0,1,hawaii,/cfb/players/kaiwi-chung-1,kaiwi-chung-1,2016
11,Marcus Kemp,14,,,,,73,1100,15.1,8,73,1100,15.1,8,hawaii,/cfb/players/marcus-kemp-1,marcus-kemp-1,2016
12,Makoa Camanse-Stevens,9,,,,,17,221,13.0,0,17,221,13.0,0,hawaii,/cfb/players/makoa-camanse-stevens-1,makoa-camanse-stevens-1,2016
13,Ammon Barker,9,,,,,15,211,14.1,1,15,211,14.1,1,hawaii,/cfb/players/ammon-barker-1,ammon-barker-1,2016
14,Keelan Ewaliko,9,,,,,15,197,13.1,1,15,197,13.1,1,hawaii,/cfb/players/keelan-ewaliko-1,keelan-ewaliko-1,2016
15,Metuisela 'Unga,8,,,,,12,189,15.8,5,12,189,15.8,5,hawaii,/cfb/players/metuisela-unga-1,metuisela-unga-1,2016
16,Kalakaua Timoteo,5,,,,,11,111,10.1,0,11,111,10.1,0,hawaii,/cfb/players/kalakaua-timoteo-1,kalakaua-timoteo-1,2016
17,Dakota Torres,6,,,,,10,74,7.4,2,10,74,7.4,2,hawaii,/cfb/players/dakota-torres-1,dakota-torres-1,2016
18,Davasyia Hagger,2,,,,,2,22,11.0,0,2,22,11.0,0,hawaii,/cfb/players/davasyia-hagger-1,davasyia-hagger-1,2016
19,Dejon Allen,1,,,,,1,-1,-1.0,0,1,-1,-1.0,0,hawaii,/cfb/players/dejon-allen-1,dejon-allen-1,2016
1,Diocemy Saint Juste,12,282,1510,5.4,7,28,157,5.6,1,310,1667,5.4,8,hawaii,/cfb/players/diocemy-saint-juste-1,diocemy-saint-juste-1,2017
2,Dru Brown,12,58,7,0.1,2,,,,,58,7,0.1,2,hawaii,/cfb/players/dru-brown-1,dru-brown-1,2017
3,Ryan Tuiasoa,12,46,299,6.5,5,2,7,3.5,0,48,306,6.4,5,hawaii,/cfb/players/ryan-tuiasoa-1,ryan-tuiasoa-1,2017
4,Cole McDonald,6,16,138,8.6,1,,,,,16,138,8.6,1,hawaii,/cfb/players/cole-mcdonald-1,cole-mcdonald-1,2017
5,Freddie Holly,2,9,27,3.0,0,,,,,9,27,3.0,0,hawaii,/cfb/players/freddie-holly-1,freddie-holly-1,2017
6,Dylan Collie,11,1,23,23.0,0,56,636,11.4,4,57,659,11.6,4,hawaii,/cfb/players/dylan-collie-1,dylan-collie-1,2017
7,Stan Gaudion,12,1,19,19.0,0,,,,,1,19,19.0,0,hawaii,/cfb/players/stan-gaudion-1,stan-gaudion-1,2017
8,Dakota Torres,6,1,3,3.0,0,7,52,7.4,2,8,55,6.9,2,hawaii,/cfb/players/dakota-torres-1,dakota-torres-1,2017
9,John Ursua,6,,,,,47,667,14.2,5,47,667,14.2,5,hawaii,/cfb/players/john-ursua-1,john-ursua-1,2017
10,Ammon Barker,11,,,,,39,398,10.2,1,39,398,10.2,1,hawaii,/cfb/players/ammon-barker-1,ammon-barker-1,2017
11,Keelan Ewaliko,12,,,,,26,299,11.5,0,26,299,11.5,0,hawaii,/cfb/players/keelan-ewaliko-1,keelan-ewaliko-1,2017
12,Marcus Armstrong-Brown,9,,,,,24,184,7.7,1,24,184,7.7,1,hawaii,/cfb/players/marcus-armstrong-brown-1,marcus-armstrong-brown-1,2017
13,Kumoku Noa,4,,,,,11,140,12.7,2,11,140,12.7,2,hawaii,/cfb/players/kumoku-noa-1,kumoku-noa-1,2017
14,Metuisela 'Unga,4,,,,,9,86,9.6,1,9,86,9.6,1,hawaii,/cfb/players/metuisela-unga-1,metuisela-unga-1,2017
15,Kade Greeley,3,,,,,4,85,21.3,2,4,85,21.3,2,hawaii,/cfb/players/kade-greeley-1,kade-greeley-1,2017
16,Kalakaua Timoteo,3,,,,,3,12,4.0,0,3,12,4.0,0,hawaii,/cfb/players/kalakaua-timoteo-1,kalakaua-timoteo-1,2017
17,Isaiah Bernard,1,,,,,1,47,47.0,0,1,47,47.0,0,hawaii,/cfb/players/isaiah-bernard-1,isaiah-bernard-1,2017
18,Kaiwi Chung,2,,,,,1,37,37.0,0,1,37,37.0,0,hawaii,/cfb/players/kaiwi-chung-1,kaiwi-chung-1,2017
19,Devan Stubblefield,1,,,,,1,7,7.0,0,1,7,7.0,0,hawaii,/cfb/players/devan-stubblefield-1,devan-stubblefield-1,2017
20,Davine Tullis,1,,,,,1,0,0.0,0,1,0,0.0,0,hawaii,/cfb/players/davine-tullis-1,davine-tullis-1,2017
1,Cole McDonald,13,134,359,2.7,4,,,,,134,359,2.7,4,hawaii,/cfb/players/cole-mcdonald-1,cole-mcdonald-1,2018
2,Freddie Holly,14,108,468,4.3,4,8,77,9.6,0,116,545,4.7,4,hawaii,/cfb/players/freddie-holly-1,freddie-holly-1,2018
3,Dayton Furuta,12,93,459,4.9,2,10,89,8.9,1,103,548,5.3,3,hawaii,/cfb/players/dayton-furuta-1,dayton-furuta-1,2018
4,Miles Reed,9,30,130,4.3,0,2,8,4.0,0,32,138,4.3,0,hawaii,/cfb/players/miles-reed-1,miles-reed-1,2018
5,Chevan Cordeiro,4,23,46,2.0,0,,,,,23,46,2.0,0,hawaii,/cfb/players/chevan-cordeiro-1,chevan-cordeiro-1,2018
6,Elijah Dale,10,19,71,3.7,0,3,32,10.7,2,22,103,4.7,2,hawaii,/cfb/players/elijah-dale-1,elijah-dale-1,2018
7,Genta Ito,1,2,8,4.0,0,1,6,6.0,0,3,14,4.7,0,hawaii,/cfb/players/genta-ito-1,genta-ito-1,2018
8,John Ursua,13,2,4,2.0,1,89,1343,15.1,16,91,1347,14.8,17,hawaii,/cfb/players/john-ursua-1,john-ursua-1,2018
9,Melvin Davis,1,1,3,3.0,0,,,,,1,3,3.0,0,hawaii,/cfb/players/melvin-davis-2,melvin-davis-2,2018
10,Jeremy Moussa,2,1,-1,-1.0,0,,,,,1,-1,-1.0,0,hawaii,/cfb/players/jeremy-moussa-1,jeremy-moussa-1,2018
11,Cedric Byrd,14,,,,,79,970,12.3,9,79,970,12.3,9,hawaii,/cfb/players/cedric-byrd-1,cedric-byrd-1,2018
12,JoJo Ward,14,,,,,51,865,17.0,9,51,865,17.0,9,hawaii,/cfb/players/jojo-ward-1,jojo-ward-1,2018
13,Marcus Armstrong-Brown,13,,,,,50,573,11.5,2,50,573,11.5,2,hawaii,/cfb/players/marcus-armstrong-brown-1,marcus-armstrong-brown-1,2018
14,Devan Stubblefield,8,,,,,13,200,15.4,2,13,200,15.4,2,hawaii,/cfb/players/devan-stubblefield-1,devan-stubblefield-1,2018
15,Jason-Matthew Sharsh,5,,,,,9,152,16.9,1,9,152,16.9,1,hawaii,/cfb/players/jason-matthew-sharsh-1,jason-matthew-sharsh-1,2018
16,Dakota Torres,4,,,,,2,13,6.5,1,2,13,6.5,1,hawaii,/cfb/players/dakota-torres-1,dakota-torres-1,2018
17,Tristin Kamaka,3,,,,,2,8,4.0,0,2,8,4.0,0,hawaii,/cfb/players/tristin-kamaka-1,tristin-kamaka-1,2018
18,Eric Rooks,1,,,,,1,8,8.0,0,1,8,8.0,0,hawaii,/cfb/players/eric-rooks-1,eric-rooks-1,2018
1,Miles Reed,15,174,908,5.2,8,3,16,5.3,0,177,924,5.2,8,hawaii,/cfb/players/miles-reed-1,miles-reed-1,2019
2,Cole McDonald,14,101,383,3.8,7,,,,,101,383,3.8,7,hawaii,/cfb/players/cole-mcdonald-1,cole-mcdonald-1,2019
3,Freddie Holly,11,52,292,5.6,2,2,7,3.5,0,54,299,5.5,2,hawaii,/cfb/players/freddie-holly-1,freddie-holly-1,2019
4,Chevan Cordeiro,12,40,212,5.3,3,,,,,40,212,5.3,3,hawaii,/cfb/players/chevan-cordeiro-1,chevan-cordeiro-1,2019
5,Hekili Keliljiki,5,17,85,5.0,0,,,,,17,85,5.0,0,hawaii,/cfb/players/hekili-keliljiki-1,hekili-keliljiki-1,2019
6,Dayton Furuta,6,13,67,5.2,1,6,24,4.0,0,19,91,4.8,1,hawaii,/cfb/players/dayton-furuta-1,dayton-furuta-1,2019
7,Cedric Byrd,15,4,36,9.0,0,98,1097,11.2,10,102,1133,11.1,10,hawaii,/cfb/players/cedric-byrd-1,cedric-byrd-1,2019
8,Jason-Matthew Sharsh,15,3,13,4.3,0,87,913,10.5,5,90,926,10.3,5,hawaii,/cfb/players/jason-matthew-sharsh-1,jason-matthew-sharsh-1,2019
9,Lincoln Victor,10,2,49,24.5,0,10,86,8.6,3,12,135,11.3,3,hawaii,/cfb/players/lincoln-victor-1,lincoln-victor-1,2019
10,Melquise Stovall,6,1,0,0.0,0,18,248,13.8,4,19,248,13.1,4,hawaii,/cfb/players/melquise-stovall-1,melquise-stovall-1,2019
11,Justin Uahinui,2,1,-8,-8.0,0,,,,,1,-8,-8.0,0,hawaii,/cfb/players/justin-uahinui-1,justin-uahinui-1,2019
12,Jared Smart,15,,,,,87,1129,13.0,5,87,1129,13.0,5,hawaii,/cfb/players/jared-smart-1,jared-smart-1,2019
13,JoJo Ward,14,,,,,65,1134,17.4,11,65,1134,17.4,11,hawaii,/cfb/players/jojo-ward-1,jojo-ward-1,2019
14,Nick Mardner,4,,,,,5,169,33.8,2,5,169,33.8,2,hawaii,/cfb/players/nick-mardner-1,nick-mardner-1,2019
15,James Phillips,3,,,,,5,52,10.4,0,5,52,10.4,0,hawaii,/cfb/players/james-phillips-3,james-phillips-3,2019
16,Kumoku Noa,1,,,,,4,120,30.0,1,4,120,30.0,1,hawaii,/cfb/players/kumoku-noa-1,kumoku-noa-1,2019
17,Robert Funkhouser,1,,,,,4,36,9.0,1,4,36,9.0,1,hawaii,/cfb/players/robert-funkhouser-1,robert-funkhouser-1,2019
18,Mekel Ealy,1,,,,,1,19,19.0,0,1,19,19.0,0,hawaii,/cfb/players/mekel-ealy-1,mekel-ealy-1,2019
19,John Johnson,2,,,,,1,6,6.0,0,1,6,6.0,0,hawaii,/cfb/players/john-johnson-16,john-johnson-16,2019
1,Chevan Cordeiro,9,116,483,4.2,7,,,,,116,483,4.2,7,hawaii,/cfb/players/chevan-cordeiro-1,chevan-cordeiro-1,2020
2,Miles Reed,8,82,346,4.2,1,16,123,7.7,0,98,469,4.8,1,hawaii,/cfb/players/miles-reed-1,miles-reed-1,2020
3,Calvin Turner,9,60,331,5.5,4,33,546,16.5,6,93,877,9.4,10,hawaii,/cfb/players/calvin-turner-2,calvin-turner-2,2020
4,Dae Dae Hunter,8,46,183,4.0,2,12,71,5.9,2,58,254,4.4,4,hawaii,/cfb/players/dae-dae-hunter-1,dae-dae-hunter-1,2020
5,Melquise Stovall,9,5,47,9.4,0,31,232,7.5,0,36,279,7.8,0,hawaii,/cfb/players/melquise-stovall-1,melquise-stovall-1,2020
6,Koali Nishigaya,2,1,4,4.0,1,2,36,18.0,0,3,40,13.3,1,hawaii,/cfb/players/koali-nishigaya-1,koali-nishigaya-1,2020
7,Jonah Panoke,4,1,2,2.0,0,11,95,8.6,0,12,97,8.1,0,hawaii,/cfb/players/jonah-panoke-1,jonah-panoke-1,2020
8,Boone Abbott,1,1,2,2.0,0,,,,,1,2,2.0,0,hawaii,/cfb/players/boone-abbott-1,boone-abbott-1,2020
9,Jared Smart,9,1,-3,-3.0,0,36,320,8.9,1,37,317,8.6,1,hawaii,/cfb/players/jared-smart-1,jared-smart-1,2020
10,Rico Bussey Jr.,7,,,,,31,274,8.8,1,31,274,8.8,1,hawaii,/cfb/players/rico-bussey-jr-1,rico-bussey-jr-1,2020
11,Nick Mardner,4,,,,,11,188,17.1,1,11,188,17.1,1,hawaii,/cfb/players/nick-mardner-1,nick-mardner-1,2020
12,Zion Bowens,4,,,,,5,145,29.0,2,5,145,29.0,2,hawaii,/cfb/players/zion-bowens-1,zion-bowens-1,2020
13,Lincoln Victor,3,,,,,2,17,8.5,0,2,17,8.5,0,hawaii,/cfb/players/lincoln-victor-1,lincoln-victor-1,2020
14,Jonah Laulu,9,,,,,2,4,2.0,1,2,4,2.0,1,hawaii,/cfb/players/jonah-laulu-1,jonah-laulu-1,2020
15,Aaron Cephus,1,,,,,1,29,29.0,0,1,29,29.0,0,hawaii,/cfb/players/aaron-cephus-1,aaron-cephus-1,2020
16,Riley Wilson,1,,,,,1,2,2.0,0,1,2,2.0,0,hawaii,/cfb/players/riley-wilson-2,riley-wilson-2,2020
17,Michael Eletise,1,,,,,1,1,1.0,0,1,1,1.0,0,hawaii,/cfb/players/michael-eletise-1,michael-eletise-1,2020
1,Dedrick Parson,13,117,618,5.3,8,28,279,10.0,1,145,897,6.2,9,hawaii,/cfb/players/dedrick-parson-1,dedrick-parson-1,2021
2,Chevan Cordeiro,11,116,342,2.9,3,,,,,116,342,2.9,3,hawaii,/cfb/players/chevan-cordeiro-1,chevan-cordeiro-1,2021
3,Dae Dae Hunter,10,101,651,6.4,3,19,163,8.6,0,120,814,6.8,3,hawaii,/cfb/players/dae-dae-hunter-1,dae-dae-hunter-1,2021
4,Calvin Turner,13,73,316,4.3,8,73,876,12.0,4,146,1192,8.2,12,hawaii,/cfb/players/calvin-turner-2,calvin-turner-2,2021
5,Brayden Schager,5,14,-50,-3.6,0,,,,,14,-50,-3.6,0,hawaii,/cfb/players/brayden-schager-1,brayden-schager-1,2021
6,James Phillips,2,3,0,0.0,0,4,32,8.0,0,7,32,4.6,0,hawaii,/cfb/players/james-phillips-3,james-phillips-3,2021
7,Nasjzae Bryant,1,1,2,2.0,0,,,,,1,2,2.0,0,hawaii,/cfb/players/nasjzae-bryant-1,nasjzae-bryant-1,2021
8,Nick Mardner,13,,,,,46,913,19.8,5,46,913,19.8,5,hawaii,/cfb/players/nick-mardner-1,nick-mardner-1,2021
9,Jared Smart,12,,,,,26,414,15.9,2,26,414,15.9,2,hawaii,/cfb/players/jared-smart-1,jared-smart-1,2021
10,Caleb Phillips,10,,,,,17,89,5.2,2,17,89,5.2,2,hawaii,/cfb/players/caleb-phillips-1,caleb-phillips-1,2021
11,Zion Bowens,5,,,,,12,257,21.4,1,12,257,21.4,1,hawaii,/cfb/players/zion-bowens-1,zion-bowens-1,2021
12,Jonah Panoke,5,,,,,11,123,11.2,0,11,123,11.2,0,hawaii,/cfb/players/jonah-panoke-1,jonah-panoke-1,2021
13,Aaron Cephus,5,,,,,7,80,11.4,1,7,80,11.4,1,hawaii,/cfb/players/aaron-cephus-1,aaron-cephus-1,2021
14,Tru Edwards,5,,,,,5,37,7.4,0,5,37,7.4,0,hawaii,/cfb/players/tru-edwards-1,tru-edwards-1,2021
15,Koali Nishigaya,3,,,,,3,24,8.0,1,3,24,8.0,1,hawaii,/cfb/players/koali-nishigaya-1,koali-nishigaya-1,2021
16,Steven Fiso,1,,,,,2,51,25.5,2,2,51,25.5,2,hawaii,/cfb/players/steven-fiso-1,steven-fiso-1,2021
17,Dior Scott,2,,,,,2,35,17.5,0,2,35,17.5,0,hawaii,/cfb/players/dior-scott-1,dior-scott-1,2021
18,Hekili Keliljiki,2,,,,,2,22,11.0,0,2,22,11.0,0,hawaii,/cfb/players/hekili-keliljiki-1,hekili-keliljiki-1,2021
19,Tamatoa Mokiao-Atimalala,1,,,,,2,3,1.5,0,2,3,1.5,0,hawaii,/cfb/players/tamatoa-mokiao-atimalala-1,tamatoa-mokiao-atimalala-1,2021
20,Kamuela Borden,1,,,,,1,10,10.0,0,1,10,10.0,0,hawaii,/cfb/players/kamuela-borden-1,kamuela-borden-1,2021
1,Dedrick Parson,13,187,830,4.4,11,30,171,5.7,1,217,1001,4.6,12,hawaii,/cfb/players/dedrick-parson-1,dedrick-parson-1,2022
2,Tylan Hines,13,83,634,7.6,2,9,82,9.1,0,92,716,7.8,2,hawaii,/cfb/players/tylan-hines-1,tylan-hines-1,2022
